img,label
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05940.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05940_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02400.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02400_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03900.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03900_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05760.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05760_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07350.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07350_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01260.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01260_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02160.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02160_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05100.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05100_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02460.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02460_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00090.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00090_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00720.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00720_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08430.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08430_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_06840.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_06840_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07470.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07470_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08133.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08133_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01410.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01410_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01230.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01230_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_04980.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_04980_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08115.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08115_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_02070.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_02070_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01470.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01470_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02880.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02880_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02490.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02490_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00690.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00690_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01740.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01740_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08057.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08057_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08310.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08310_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08061.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08061_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00570.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00570_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_04590.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_04590_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00600.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00600_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009870.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009870_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04800.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04800_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03720.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03720_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_06870.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_06870_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03120.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03120_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08129.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08129_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_010320.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_010320_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01050.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01050_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02730.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02730_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02790.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02790_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02970.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02970_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08400.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08400_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05790.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05790_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01620.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01620_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03420.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03420_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007050.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007050_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01710.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01710_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08049.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08049_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008790.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008790_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03180.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03180_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03000.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03000_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01650.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01650_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f05040.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f05040_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08087.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08087_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05730.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05730_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03390.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03390_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00930.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00930_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04200.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04200_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08033.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08033_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_010020.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_010020_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02130.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02130_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_010080.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_010080_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04590.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04590_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008670.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008670_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03330.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03330_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07890.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07890_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01230.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01230_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007800.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007800_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008100.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008100_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01140.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01140_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05820.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05820_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04860.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04860_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007440.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007440_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03540.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03540_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03360.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03360_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00690.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00690_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02760.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02760_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00780.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00780_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00510.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00510_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00840.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00840_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08119.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08119_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02310.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02310_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009690.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009690_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01800.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01800_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01080.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01080_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07959.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07959_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_06900.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_06900_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_04380.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_04380_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00870.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00870_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007110.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007110_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009180.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009180_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_02280.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_02280_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08081.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08081_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03630.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03630_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07560.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07560_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009840.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009840_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04740.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04740_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01710.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01710_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05340.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05340_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008220.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008220_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08093.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08093_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07140.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07140_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01980.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01980_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02370.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02370_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07260.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07260_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05310.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05310_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03090.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03090_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00480.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00480_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04290.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04290_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_05880.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_05880_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07981.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07981_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_04830.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_04830_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08159.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08159_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04980.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04980_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_007290.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_007290_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03510.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03510_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08007.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08007_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08021.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08021_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08131.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08131_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01380.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01380_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01290.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01290_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008430.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008430_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009660.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009660_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08460.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08460_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_010110.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_010110_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_06510.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_06510_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009390.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009390_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00390.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00390_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_006900.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_006900_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f03330.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f03330_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04020.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04020_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008070.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008070_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f04350.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f04350_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f02070.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f02070_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00750.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00750_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08041.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08041_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00600.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00600_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08047.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08047_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08051.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08051_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08071.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08071_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_02130.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_02130_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00990.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00990_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07975.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07975_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01830.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01830_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009600.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009600_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f05010.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f05010_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02670.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02670_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07965.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07965_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00870.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00870_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07740.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07740_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_00480.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_00480_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01560.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01560_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01830.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01830_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02280.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02280_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f05070.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f05070_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07969.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07969_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f00960.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f00960_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01350.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01350_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01470.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01470_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f03150.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f03150_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f01020.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f01020_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01440.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01440_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08550.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08550_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f01350.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f01350_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008520.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008520_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02100.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02100_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_009030.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_009030_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08139.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08139_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08141.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08141_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0006R0_f02910.png,/home/timosk/FCN/CamVid/Labeled_idx/0006R0_f02910_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_07530.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_07530_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08069.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08069_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00630.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00630_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_04740.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_04740_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_01290.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_01290_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0016E5_08143.png,/home/timosk/FCN/CamVid/Labeled_idx/0016E5_08143_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/Seq05VD_f00450.png,/home/timosk/FCN/CamVid/Labeled_idx/Seq05VD_f00450_L.png.npy
/home/timosk/FCN/CamVid/701_StillsRaw_full/0001TP_008550.png,/home/timosk/FCN/CamVid/Labeled_idx/0001TP_008550_L.png.npy
